"Date","week.number","Species","Type","Alive","Latitude","Longitude"
"2010-05-14",20,"Lepidochelys kempii","turtles","N",30.31406,-89.24347
"2010-05-14",20,"Lepidochelys kempii","turtles","Y",30.37421,-89.04382
"2010-05-15",20,"Lepidochelys kempii","turtles","N",30.30883,-89.32583
"2010-05-15",20,"Lepidochelys kempii","turtles","N",30.27683,-89.37367
"2010-05-15",20,"Lepidochelys kempii","turtles","Y",30.28064,-89.36495
"2010-05-15",20,"Lepidochelys kempii","turtles","Y",30.28127,-89.36557
"2010-05-15",20,"Lepidochelys kempii","turtles","N",30.3433,-88.555
"2010-05-16",20,"Lepidochelys kempii","turtles","N",30.27234,-89.37753
"2010-05-18",21,"Unknown","turtles","N",30.2207,-88.5933
"2010-05-18",21,"Caretta caretta","turtles","N",30.2283,-89.0733
"2010-05-18",21,"Lepidochelys kempii","turtles","N",30.31352,-89.24396
"2010-05-19",21,"Lepidochelys kempii","turtles","N",30.3433,-88.7033
"2010-05-19",21,"Lepidochelys kempii","turtles","N",30.3877,-88.8589
"2010-05-20",21,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-05-20",21,"Lepidochelys kempii","turtles","N",30.4098,-88.86906
"2010-05-20",21,"Lepidochelys kempii","turtles","N",30.4098,-88.86906
"2010-05-21",21,"Caretta caretta","turtles","N",30.2398,-88.7687
"2010-05-21",21,"Lepidochelys kempii","turtles","N",30.28655,-89.3633
"2010-05-21",21,"Lepidochelys kempii","turtles","N",30.30725,-89.2666
"2010-05-22",21,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-05-24",22,"Lepidochelys kempii","turtles","N",30.33743,-89.16837
"2010-05-24",22,"Lepidochelys kempii","turtles","N",30.39154,-88.956
"2010-05-26",22,"Lepidochelys kempii","turtles","N",30.22307,-88.62952
"2010-05-26",22,"Lepidochelys kempii","turtles","N",30.3588,-88.473
"2010-05-26",22,"Lepidochelys kempii","turtles","N",30.40079,-88.85896
"2010-05-27",22,"Lepidochelys kempii","turtles","Y",30.40397,-88.83031
"2010-05-27",22,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-05-27",22,"Lepidochelys kempii","turtles","Y",30.40397,-88.83031
"2010-05-28",22,"Lepidochelys kempii","turtles","N",30.3959,-88.8583
"2010-05-28",22,"Lepidochelys kempii","turtles","Y",30.40397,-88.83031
"2010-06-03",23,"Lepidochelys kempii","turtles","N",30.4075,-88.8354
"2010-06-04",23,"Lepidochelys kempii","turtles","N",30.35487,-89.12191
"2010-06-05",23,"Lepidochelys kempii","turtles","N",30.26605,-89.38722
"2010-06-05",23,"Lepidochelys kempii","turtles","N",30.34084,-89.15894
"2010-06-05",23,"Lepidochelys kempii","turtles","N",30.39268,-88.88209
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.3457,-88.7408
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39158,-88.94994
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39184,-88.94596
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39183,-88.94596
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39184,-88.94576
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39262,-88.93246
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.3932,-88.90645
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39353,-88.9231
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39382,-88.91889
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39375,-88.92016
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.39108,-88.96432
"2010-06-06",23,"Lepidochelys kempii","turtles","N",30.38968,-88.9785
"2010-06-07",24,"Lepidochelys kempii","turtles","N",30.34316,-88.7295
"2010-06-07",24,"Lepidochelys kempii","turtles","N",30.3597,-89.10686
"2010-06-07",24,"Lepidochelys kempii","turtles","N",30.3938,-88.912
"2010-06-08",24,"Lepidochelys kempii","turtles","N",30.37834,-89.04083
"2010-06-08",24,"Lepidochelys kempii","turtles","N",30.38538,-89.01003
"2010-06-09",24,"Lepidochelys kempii","turtles","N",30.37825,-89.04118
"2010-06-09",24,"Lepidochelys kempii","turtles","N",30.3844,-89.01535
"2010-06-09",24,"Lepidochelys kempii","turtles","N",30.38942,-88.98023
"2010-06-09",24,"Lepidochelys kempii","turtles","N",30.39028,-88.97433
"2010-06-09",24,"Lepidochelys kempii","turtles","N",30.39357,-88.89623
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3831,-89.0192
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3914,-89.0069
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.39,-88.9756
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3875,-88.9942
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3889,-88.9847
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37058,-89.0742
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3706,-89.07417
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37131,-89.07161
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37158,-89.07066
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3768,-89.07045
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37262,-89.06721
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.38075,-89.02951
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.38097,-89.02944
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.38048,-89.03049
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.38016,-89.03156
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.3799,-89.03266
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.38032,-89.03104
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37746,-89.0433
"2010-06-10",24,"Lepidochelys kempii","turtles","N",30.37819,-89.0416
"2010-06-11",24,"Lepidochelys kempii","turtles","Y",30.2806,-89.3449
"2010-06-11",24,"Lepidochelys kempii","turtles","Y",30.39277,-88.9312
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37819,-89.0416
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37819,-89.0416
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37843,-89.0413
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37837,-89.04101
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37457,-89.0563
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.37456,-89.05634
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.3887,-88.98878
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38877,-88.98797
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38877,-88.98797
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38886,-88.9741
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38886,-88.98734
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.32762,-89.20251
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38188,-89.02495
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38393,-89.01701
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.38583,-89.00827
"2010-06-11",24,"Lepidochelys kempii","turtles","N",30.39357,-88.89818
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.39182,-88.94774
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.39328,-88.92583
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.37561,-89.09052
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.37571,-89.05148
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.38738,-89
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.38746,-88.99895
"2010-06-12",24,"Lepidochelys kempii","turtles","N",30.2333,-88.53093
"2010-06-12",24,"Caretta caretta","turtles","N",30.32007,-89.17917
"2010-06-12",24,"Lepidochelys kempii","turtles","Y",30.2806,-89.3449
"2010-06-13",24,"Lepidochelys kempii","turtles","N",30.39383,-88.91076
"2010-06-13",24,"Lepidochelys kempii","turtles","N",30.39167,-88.89817
"2010-06-13",24,"Lepidochelys kempii","turtles","N",30.39383,-88.91895
"2010-06-13",24,"Lepidochelys kempii","turtles","N",30.37125,-89.07175
"2010-06-13",24,"Lepidochelys kempii","turtles","N",30.26278,-88.89885
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",30.2806,-89.3449
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",30.2806,-89.3449
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",30.2806,-89.3449
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-14",25,"Lepidochelys kempii","turtles","N",30.38722,-89.00137
"2010-06-15",25,"Lepidochelys kempii","turtles","N",30.3603,-88.7642
"2010-06-16",25,"Lepidochelys kempii","turtles","N",30.369965,-88.779549
"2010-06-16",25,"Lepidochelys kempii","turtles","N",30.392,-88.87
"2010-06-16",25,"Lepidochelys kempii","turtles","N",30.35226,-89.12932
"2010-06-16",25,"Lepidochelys kempii","turtles","N",30.3437,-89.1498
"2010-06-16",25,"Lepidochelys kempii","turtles","N",30.3397,-89.16189
"2010-06-17",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-17",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-17",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-17",25,"Lepidochelys kempii","turtles","N",30.24575,-89.43206
"2010-06-17",25,"Lepidochelys kempii","turtles","N",30.32465,-89.2142
"2010-06-17",25,"Lepidochelys kempii","turtles","N",30.33843,-89.16594
"2010-06-18",25,"Lepidochelys kempii","turtles","N",30.34897,-89.13697
"2010-06-18",25,"Lepidochelys kempii","turtles","N",30.22236,-88.94848
"2010-06-18",25,"Lepidochelys kempii","turtles","N",30.2596,-89.037
"2010-06-18",25,"Lepidochelys kempii","turtles","N",30.2211,-89.0336
"2010-06-19",25,"Lepidochelys kempii","turtles","Y",30.368,-88.958
"2010-06-19",25,"Lepidochelys kempii","turtles","N",30.21851,-88.48135
"2010-06-19",25,"Lepidochelys kempii","turtles","N",30.19418,-88.52193
"2010-06-19",25,"Lepidochelys kempii","turtles","N",30.16057,-88.44111
"2010-06-19",25,"Lepidochelys kempii","turtles","N",30.1523,-89.0633
"2010-06-20",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-20",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-20",25,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3505,-88.9066
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.389,-88.8865
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3531,-88.937
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3379,-88.9542
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.2736,-89.0744
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3498,-88.892
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3651,-88.8896
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.3667,-88.8944
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.356,-88.9961
"2010-06-21",26,"Lepidochelys kempii","turtles","N",30.356,-88.898
"2010-06-22",26,"Lepidochelys kempii","turtles","N",30.38757,-88.99525
"2010-06-22",26,"Lepidochelys kempii","turtles","N",30.37807,-89.04175
"2010-06-22",26,"Lepidochelys kempii","turtles","N",30.40376,-88.82699
"2010-06-23",26,"Lepidochelys kempii","turtles","N",30.34,-89.16059
"2010-06-23",26,"Lepidochelys kempii","turtles","N",30.37314,-89.0655
"2010-06-23",26,"Lepidochelys kempii","turtles","N",30.38498,-89.01112
"2010-06-24",26,"Lepidochelys kempii","turtles","N",30.32185,-89.1497
"2010-06-24",26,"Lepidochelys kempii","turtles","N",30.41678,-88.86855
"2010-06-24",26,"Lepidochelys kempii","turtles","N",30.24835,-89.42323
"2010-06-25",26,"Lepidochelys kempii","turtles","Y",30.40398,-88.82962
"2010-06-26",26,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-26",26,"Lepidochelys kempii","turtles","N",30.37537,-88.81745
"2010-06-26",26,"Lepidochelys kempii","turtles","N",30.37762,-88.1543
"2010-06-26",26,"Lepidochelys kempii","turtles","N",30.40048,-88.84228
"2010-06-27",26,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-27",26,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-06-28",27,"Lepidochelys kempii","turtles","Y",30.33973,-89.13942
"2010-06-28",27,"Caretta caretta","turtles","N",30.34114,-89.15825
"2010-06-28",27,"Lepidochelys kempii","turtles","N",30.32659,-89.2067
"2010-06-29",27,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-07-06",28,"Lepidochelys kempii","turtles","N",30.24918,-89.42303
"2010-07-06",28,"Lepidochelys kempii","turtles","N",30.31637,-89.23715
"2010-07-06",28,"Lepidochelys kempii","turtles","N",30.31161,-89.25247
"2010-07-07",28,"Lepidochelys kempii","turtles","N",30.39065,-88.87007
"2010-07-11",28,"Lepidochelys kempii","turtles","N",30.21919,-88.58492
"2010-07-12",29,"Lepidochelys kempii","turtles","N",30.36698,-88.97193
"2010-07-12",29,"Lepidochelys kempii","turtles","N",30.39609,-88.81237
"2010-07-12",29,"Lepidochelys kempii","turtles","N",30.38839,-88.85983
"2010-07-12",29,"Lepidochelys kempii","turtles","N",30.21271,-88.95624
"2010-07-15",29,"Chelonia mydas","turtles","N",30.23691,-88.64885
"2010-07-18",29,"Lepidochelys kempii","turtles","N",30.3818,-89.02513
"2010-07-19",30,"Lepidochelys kempii","turtles","N",30.19785,-89.34733
"2010-07-19",30,"Lepidochelys kempii","turtles","N",30.19953,-89.34225
"2010-07-19",30,"Caretta caretta","turtles","N",30.26915,-89.15201
"2010-07-19",30,"Caretta caretta","turtles","N",30.25122,-89.42133
"2010-07-20",30,"Lepidochelys kempii","turtles","N",30.37461,-89.05309
"2010-07-23",30,"Lepidochelys kempii","turtles","N",30.40881,-88.87754
"2010-07-23",30,"Lepidochelys kempii","turtles","N",30.39161,-88.95627
"2010-07-26",31,"Unknown","turtles","N",30.25125,-89.42133
"2010-07-27",31,"Lepidochelys kempii","turtles","N",30.2237,-88.51291
"2010-07-27",31,"Lepidochelys kempii","turtles","N",30.30362,-89.28159
"2010-08-03",32,"Unknown","turtles","N",30.40764,-88.83525
"2010-08-04",32,"Lepidochelys kempii","turtles","N",30.42745,-88.81323
"2010-08-04",32,"Lepidochelys kempii","turtles","N",30.30877,-89.26182
"2010-08-05",32,"Unknown","turtles","N",30.23262,-88.48726
"2010-08-06",32,"Unknown","turtles","N",30.32654,-88.85897
"2010-08-09",33,"Lepidochelys kempii","turtles","Y",30.21667,-88.49167
"2010-08-10",33,"Lepidochelys kempii","turtles","N",30.34305,-88.96932
"2010-08-10",33,"Lepidochelys kempii","turtles","N",30.3194,-89.13678
"2010-08-14",33,"Lepidochelys kempii","turtles","N",30.332,-88.51
"2010-08-17",34,"Unknown","turtles","N",30.38217,-89.02382
"2010-08-20",34,"Lepidochelys kempii","turtles","N",30.31465,-89.14857
"2010-08-21",34,"Unknown","turtles","N",30.22,-88.6
"2010-08-21",34,"Unknown","turtles","N",30.2215,-89.07133
"2010-08-28",35,"Unknown","turtles","N",30.303317,-89.285367
"2010-08-28",35,"Lepidochelys kempii","turtles","N",30.305067,-89.273183
"2010-08-29",35,"Lepidochelys kempii","turtles","N",30.27385,-89.3759
"2010-08-30",36,"Unknown","turtles","N",30.23342,-89.42113
"2010-08-30",36,"Unknown","turtles","N",30.22643,-89.42637
"2010-08-08",32,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-08-21",34,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-08-21",34,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-09-01",36,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-09-03",36,"Unknown","turtles","N",30.22381,-89.43124
"2010-09-06",37,"Lepidochelys kempii","turtles","Y",30.3738,-89.0437
"2010-09-07",37,"Lepidochelys kempii","turtles","N",30.38892,-88.98638
"2010-09-07",37,"Unknown","turtles","N",30.268,-89.38382
"2010-09-08",37,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-09-09",37,"Lepidochelys kempii","turtles","N",30.39295,-88.85802
"2010-09-10",37,"Lepidochelys kempii","turtles","Y",30.28063,-89.36495
"2010-09-10",37,"Lepidochelys kempii","turtles","N",30.27235,-89.37746
"2010-05-18",21,"Lepidochelys kempii","turtles","Y",28.4665,-88.46116
"2010-05-20",21,"Caretta caretta","turtles","Y",28.96778,-88.79333
"2010-05-20",21,"Lepidochelys kempii","turtles","Y",28.90722,-88.80167
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.9597,-88.5342
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.9182,-88.5552
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.865,-88.5658
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.8538,-88.5617
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.847,-88.5588
"2010-05-31",23,"Lepidochelys kempii","turtles","Y",28.8405,-88.5557
"2010-05-31",23,"Chelonia mydas","turtles","Y",28.6573,-88.4313
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.8045,-88.4771
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.804483,-88.4771
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.80725,-88.47808
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.813483,-88.480383
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.81535,-88.479233
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.81669,-88.47803
"2010-06-01",23,"Caretta caretta","turtles","Y",28.828083,-88.37115
"2010-06-01",23,"Eretmochelys imbricata","turtles","Y",28.829617,-88.471267
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.826867,-88.464933
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",28.834317,-88.42455
"2010-06-01",23,"Lepidochelys kempii","turtles","N",29.0914,-89.7825
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",29.0919,-89.7781
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",29.0932,-89.7747
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",29.0998,-89.7574
"2010-06-01",23,"Lepidochelys kempii","turtles","Y",29.1065,-89.748
"2010-06-06",23,"Eretmochelys imbricata","turtles","Y",29.01025,-88.26369
"2010-06-06",23,"Lepidochelys kempii","turtles","Y",29.01025,-88.26369
"2010-06-06",23,"Lepidochelys kempii","turtles","Y",29.01025,-88.26369
"2010-06-06",23,"Lepidochelys kempii","turtles","Y",29.02569,-88.25586
"2010-06-06",23,"Lepidochelys kempii","turtles","N",29.17372,-88.16519
"2010-06-10",24,"Lepidochelys kempii","turtles","N",28.7538,-88.85602
"2010-06-10",24,"Lepidochelys kempii","turtles","Y",28.75114,-88.84875
"2010-06-10",24,"Lepidochelys kempii","turtles","Y",28.62252,-88.55688
"2010-06-10",24,"Lepidochelys kempii","turtles","Y",28.76398,-88.82482
"2010-06-12",24,"Lepidochelys kempii","turtles","Y",28.66965,-88.49193
"2010-06-12",24,"Lepidochelys kempii","turtles","Y",28.91208,-88.68748
"2010-06-12",24,"Lepidochelys kempii","turtles","Y",28.70114,-88.53979
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.92108,-88.7991
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.92094,-88.79822
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.92891,-88.77321
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.928,-88.7701
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.92558,-88.74215
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.93916,-88.71402
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.94739,-88.70053
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.96491,-88.67766
"2010-06-13",24,"Chelonia mydas","turtles","Y",28.98004,-88.65568
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.72474,-88.55243
"2010-06-13",24,"Lepidochelys kempii","turtles","Y",28.81743,-88.63998
"2010-06-14",25,"Caretta caretta","turtles","Y",28.62361,-88.54351
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.60264,-88.49568
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.59733,-88.49236
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.59501,-88.49054
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.57604,-88.49573
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.57271,-88.49434
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.56876,-88.49416
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.52956,-88.51617
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.50794,-88.54434
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.53647,-88.60338
"2010-06-14",25,"Lepidochelys kempii","turtles","Y",28.69822,-88.79404
"2010-06-15",25,"Lepidochelys kempii","turtles","Y",28.90896,-88.72726
"2010-06-15",25,"Chelonia mydas","turtles","Y",28.6881,-88.84448
"2010-06-15",25,"Lepidochelys kempii","turtles","Y",28.67472,-88.88646
"2010-06-15",25,"Chelonia mydas","turtles","Y",28.68382,-88.88902
"2010-06-15",25,"Chelonia mydas","turtles","Y",28.8945,-88.72223
"2010-06-15",25,"Lepidochelys kempii","turtles","Y",28.6575,-88.87042
"2010-06-15",25,"Lepidochelys kempii","turtles","Y",28.65178,-88.86879
"2010-06-16",25,"Chelonia mydas","turtles","Y",28.6833,-88.64572
"2010-06-16",25,"Chelonia mydas","turtles","Y",28.74405,-88.2535
"2010-06-16",25,"Chelonia mydas","turtles","Y",28.7637,-88.23549
